0.00000000	1.00000000
0.02020202	1.00000000
0.04040404	1.00000000
0.06060606	1.00000000
0.08080808	1.00000000
0.10101010	1.00000000
0.12121212	1.00000000
0.14141414	1.00000000
0.16161616	1.00000000
0.18181818	1.00000000
0.20202020	1.00000000
0.22222222	1.00000000
0.24242424	1.00000000
0.26262626	1.00000000
0.28282828	1.00000000
0.30303030	1.00000000
0.32323232	1.00000000
0.34343434	1.00000000
0.36363636	1.00000000
0.38383838	1.00000000
0.40404040	1.00000000
0.42424242	1.00000000
0.44444444	1.00000000
0.46464646	1.00000000
0.48484848	1.00000000
0.50505051	2.00000000
0.52525253	2.00000000
0.54545455	2.00000000
0.56565657	2.00000000
0.58585859	2.00000000
0.60606061	2.00000000
0.62626263	2.00000000
0.64646465	2.00000000
0.66666667	2.00000000
0.68686869	2.00000000
0.70707071	2.00000000
0.72727273	2.00000000
0.74747475	2.00000000
0.76767677	2.00000000
0.78787879	2.00000000
0.80808081	2.00000000
0.82828283	2.00000000
0.84848485	2.00000000
0.86868687	2.00000000
0.88888889	2.00000000
0.90909091	2.00000000
0.92929293	2.00000000
0.94949495	2.00000000
0.96969697	2.00000000
0.98989899	2.00000000
1.01010101	1.00000000
1.03030303	1.00000000
1.05050505	1.00000000
1.07070707	1.00000000
1.09090909	1.00000000
1.11111111	1.00000000
1.13131313	1.00000000
1.15151515	1.00000000
1.17171717	1.00000000
1.19191919	1.00000000
1.21212121	1.00000000
1.23232323	1.00000000
1.25252525	1.00000000
1.27272727	1.00000000
1.29292929	1.00000000
1.31313131	1.00000000
1.33333333	1.00000000
1.35353535	1.00000000
1.37373737	1.00000000
1.39393939	1.00000000
1.41414141	1.00000000
1.43434343	1.00000000
1.45454545	1.00000000
1.47474747	1.00000000
1.49494949	1.00000000
1.51515152	1.00000000
1.53535354	1.00000000
1.55555556	1.00000000
1.57575758	1.00000000
1.59595960	1.00000000
1.61616162	1.00000000
1.63636364	1.00000000
1.65656566	1.00000000
1.67676768	1.00000000
1.69696970	1.00000000
1.71717172	1.00000000
1.73737374	1.00000000
1.75757576	1.00000000
1.77777778	1.00000000
1.79797980	1.00000000
1.81818182	1.00000000
1.83838384	1.00000000
1.85858586	1.00000000
1.87878788	1.00000000
1.89898990	1.00000000
1.91919192	1.00000000
1.93939394	1.00000000
1.95959596	1.00000000
1.97979798	1.00000000
2.00000000	1.00000000
